# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  159       6.398768669258e-10       1.360650587661e-13      -6.067882363216e-12       0.000000000000e+00       2.664519185994e-12       5.968864381044e-13      -3.249162522500e-15 
  160       6.439872869245e-10       1.347877897906e-13      -6.031980282992e-12       0.000000000000e+00       2.616555492823e-12       5.881972660769e-13      -3.180714798478e-15 
  161       6.480540904156e-10       1.334729923277e-13      -5.992337528844e-12       0.000000000000e+00       2.569569066797e-12       5.796887836074e-13      -3.113789949226e-15 
  162       6.520760839292e-10       1.321231582890e-13      -5.948932199950e-12       0.000000000000e+00       2.523549159578e-12       5.713591391949e-13      -3.048388488980e-15 
  163       6.560521723296e-10       1.307408348108e-13      -5.901744264479e-12       0.000000000000e+00       2.478499348308e-12       5.632070079946e-13      -2.984457055433e-15 
  164       6.599812460466e-10       1.293286883406e-13      -5.850755877758e-12       0.000000000000e+00       2.434420545416e-12       5.552304604279e-13      -2.921935518045e-15 
  165       6.638621808274e-10       1.278895062550e-13      -5.795951425132e-12       0.000000000000e+00       2.391310938996e-12       5.474269493115e-13      -2.860756847659e-15 
  166       6.676938374869e-10       1.264261984771e-13      -5.737317564807e-12       0.000000000000e+00       2.349165933181e-12       5.397932969868e-13      -2.800846986126e-15 
  167       6.714750616597e-10       1.249417990945e-13      -5.674843270705e-12       0.000000000000e+00       2.307978088516e-12       5.323256824488e-13      -2.742124715927e-15 
  168       6.752046835511e-10       1.234394679769e-13      -5.608519875311e-12       0.000000000000e+00       2.267737062336e-12       5.250196284750e-13      -2.684501529791e-15 
  169       6.788815176880e-10       1.219224923938e-13      -5.538341112524e-12       0.000000000000e+00       2.228429549138e-12       5.178699887549e-13      -2.627881500322e-15 
  170       6.825043626706e-10       1.203942886323e-13      -5.464303160508e-12       0.000000000000e+00       2.190039220958e-12       5.108709350189e-13      -2.572161149616e-15 
  171       6.860720009235e-10       1.188584036144e-13      -5.386404684542e-12       0.000000000000e+00       2.152546667748e-12       5.040159441677e-13      -2.517229318886e-15 
  172       6.895831984465e-10       1.173185165154e-13      -5.304646879870e-12       0.000000000000e+00       2.115929337746e-12       4.972977854009e-13      -2.462967038081e-15 
  173       6.930367045665e-10       1.157784403810e-13      -5.219033514551e-12       0.000000000000e+00       2.080161477855e-12       4.907085073465e-13      -2.409247395511e-15 
  174       6.964312516884e-10       1.142421237454e-13      -5.129570972309e-12       0.000000000000e+00       2.045214074018e-12       4.842394251900e-13      -2.355935407465e-15 
  175       6.997655550461e-10       1.127136522486e-13      -5.036268295385e-12       0.000000000000e+00       2.011054791591e-12       4.778811078034e-13      -2.302887887836e-15 
  176       7.030383124541e-10       1.111972502546e-13      -4.939137227385e-12       0.000000000000e+00       1.977647915718e-12       4.716233648744e-13      -2.249953317739e-15 
  177       7.062482040587e-10       1.096972824689e-13      -4.838192256131e-12       0.000000000000e+00       1.944954291709e-12       4.654552340353e-13      -2.196971715139e-15 
  178       7.093938920889e-10       1.082182555558e-13      -4.733450656513e-12       0.000000000000e+00       1.912931265411e-12       4.593649679927e-13      -2.143774504463e-15 
  179       7.124740206080e-10       1.067648197568e-13      -4.624932533335e-12       0.000000000000e+00       1.881532623589e-12       4.533400216557e-13      -2.090184386233e-15 
  180       7.154873041784e-10       1.053415969210e-13      -4.512659208282e-12       0.000000000000e+00       1.850717848836e-12       4.473698006169e-13      -2.036055263984e-15 
  181       7.184328022574e-10       1.039526459317e-13      -4.396648147916e-12       0.000000000000e+00       1.820480831545e-12       4.414541777871e-13      -1.981395846463e-15 
  182       7.213096661861e-10       1.026019577952e-13      -4.276917713861e-12       0.000000000000e+00       1.790823331017e-12       4.355956305920e-13      -1.926255642854e-15 
  183       7.241170523132e-10       1.012936263804e-13      -4.153488818950e-12       0.000000000000e+00       1.761745840880e-12       4.297965377764e-13      -1.870685805425e-15 
  184       7.268541220741e-10       1.000318493976e-13      -4.026384963976e-12       0.000000000000e+00       1.733247563762e-12       4.240591767033e-13      -1.814739146688e-15 
  185       7.295200420695e-10       9.882092937611e-14      -3.895632274444e-12       0.000000000000e+00       1.705326385987e-12       4.183857206543e-13      -1.758470156559e-15 
  186       7.321139841441e-10       9.766527464332e-14      -3.761259537320e-12       0.000000000000e+00       1.677978852244e-12       4.127782361293e-13      -1.701935019526e-15 
  187       7.346351254654e-10       9.656940030258e-14      -3.623298237785e-12       0.000000000000e+00       1.651200140283e-12       4.072386801461e-13      -1.645191631806e-15 
  188       7.370826486022e-10       9.553792921173e-14      -3.481782595984e-12       0.000000000000e+00       1.624984035585e-12       4.017688975408e-13      -1.588299618511e-15 
  189       7.394557416037e-10       9.457559296142e-14      -3.336749603779e-12       0.000000000000e+00       1.599322906057e-12       3.963706182668e-13      -1.531320350808e-15 
  190       7.417535980779e-10       9.368723285341e-14      -3.188239061497e-12       0.000000000000e+00       1.574207676705e-12       3.910454546956e-13      -1.474316963084e-15 
  191       7.439754172704e-10       9.287780087899e-14      -3.036293614685e-12       0.000000000000e+00       1.549627804321e-12       3.857948989157e-13      -1.417354370107e-15 
  192       7.461204041432e-10       9.215236069725e-14      -2.880958790860e-12       0.000000000000e+00       1.525571252167e-12       3.806203200331e-13      -1.360499284186e-15 
  193       7.481877694532e-10       9.151608861346e-14      -2.722283036259e-12       0.000000000000e+00       1.502024464655e-12       3.755229614711e-13      -1.303820232339e-15 
  194       7.501767298313e-10       9.097427455742e-14      -2.560317752591e-12       0.000000000000e+00       1.478972342031e-12       3.705039382697e-13      -1.247387573451e-15 
  195       7.520865078607e-10       9.053232306180e-14      -2.395117333788e-12       0.000000000000e+00       1.456398215057e-12       3.655642343858e-13      -1.191273515438e-15 
  196       7.539163321559e-10       9.019575424047e-14      -2.226739202757e-12       0.000000000000e+00       1.434283819697e-12       3.607046999929e-13      -1.135552132408e-15 
  197       7.556654374413e-10       8.997020476685e-14      -2.055243848130e-12       0.000000000000e+00       1.412609271793e-12       3.559260487812e-13      -1.080299381826e-15 
  198       7.573330646300e-10       8.986142885227e-14      -1.880694861016e-12       0.000000000000e+00       1.391353041756e-12       3.512288552568e-13      -1.025593121674e-15 
  199       7.589184609022e-10       8.987529922429e-14      -1.703158971750e-12       0.000000000000e+00       1.370491929243e-12       3.466135520424e-13      -9.715131276162e-16 
  200       7.604208797846e-10       9.001780810508e-14      -1.522706086650e-12       0.000000000000e+00       1.350001037841e-12       3.420804271765e-13      -9.181411101578e-16 
  201       7.618396376086e-10       9.029476910548e-14      -1.339405741228e-12       0.000000000000e+00       1.329858650695e-12       3.376295319353e-13      -8.655454149474e-16 
  202       7.631742872181e-10       9.071089714294e-14      -1.153316101082e-12       0.000000000000e+00       1.310061298146e-12       3.332604025763e-13      -8.137338700973e-16 
  203       7.644244568365e-10       9.127066461136e-14      -9.644942452926e-13       0.000000000000e+00       1.290609718819e-12       3.289723134880e-13      -7.626975998713e-16 
  204       7.655897950451e-10       9.197859465194e-14      -7.729997053225e-13       0.000000000000e+00       1.271504044657e-12       3.247643619362e-13      -7.124260108899e-16 
  205       7.666699710290e-10       9.283926124764e-14      -5.788944911835e-13       0.000000000000e+00       1.252743790080e-12       3.206354650993e-13      -6.629067640248e-16 
  206       7.676646748220e-10       9.385728931752e-14      -3.822431175938e-13       0.000000000000e+00       1.234327841163e-12       3.165843571037e-13      -6.141257462907e-16 
  207       7.685736175523e-10       9.503735481118e-14      -1.831126301382e-13       0.000000000000e+00       1.216254444797e-12       3.126095860594e-13      -5.660670427395e-16 
  208       7.693965316874e-10       9.638418480312e-14       1.842736857147e-14       0.000000000000e+00       1.198521197859e-12       3.087095110948e-13      -5.187129083528e-16 
  209       7.701331712799e-10       9.790255758715e-14       2.223046927368e-13       0.000000000000e+00       1.181125036377e-12       3.048822993928e-13      -4.720437399354e-16 
  210       7.707833122127e-10       9.959730277080e-14       4.284445472124e-13       0.000000000000e+00       1.164062224703e-12       3.011259232257e-13      -4.260380480081e-16 
  211       7.713467524444e-10       1.014733013697e-13       6.367695013465e-13       0.000000000000e+00       1.147328344674e-12       2.974381569905e-13      -3.806724287014e-16 
  212       7.718233122542e-10       1.035354859019e-13       8.471994628203e-13       0.000000000000e+00       1.130918284785e-12       2.938165742450e-13      -3.359215356480e-16 
  213       7.722128344881e-10       1.057888404825e-13       1.059651651488e-12       0.000000000000e+00       1.114826229353e-12       2.902585447424e-13      -2.917580518762e-16 
  214       7.725151848035e-10       1.082384009178e-13       1.274040573218e-12       0.000000000000e+00       1.099045647687e-12       2.867612314668e-13      -2.481526617034e-16 
  215       7.727302519149e-10       1.108892547997e-13       1.490277993732e-12       0.000000000000e+00       1.083569283254e-12       2.833215876692e-13      -2.050740226287e-16 
  216       7.728579478392e-10       1.137465416003e-13       1.708272912443e-12       0.000000000000e+00       1.068389142848e-12       2.799363539022e-13      -1.624887372262e-16 
  217       7.728982081410e-10       1.168154527661e-13       1.927931536300e-12       0.000000000000e+00       1.053496485756e-12       2.766020550555e-13      -1.203613250385e-16 
  218       7.728509921779e-10       1.201012318125e-13       2.149157253624e-12       0.000000000000e+00       1.038881812926e-12       2.733149973918e-13      -7.865419446923e-17 
  219       7.727162833461e-10       1.236091744182e-13       2.371850607949e-12       0.000000000000e+00       1.024534856137e-12       2.700712655815e-13      -3.732761467682e-17 
  220       7.724940893256e-10       1.273446285194e-13       2.595909271863e-12       0.000000000000e+00       1.010444567163e-12       2.668667197384e-13       3.660312532819e-18 
  221       7.721844423253e-10       1.313129944045e-13       2.821228020849e-12       0.000000000000e+00       9.965991069418e-13       2.636969924553e-13       4.435368081293e-17 
  222       7.717873993287e-10       1.355197248084e-13       3.047698707119e-12       0.000000000000e+00       9.829858347446e-13       2.605574858389e-13       8.479880738281e-17 
  223       7.713030423394e-10       1.399703250066e-13       3.275210233463e-12       0.000000000000e+00       9.695912973412e-13       2.574433685456e-13       1.250442611347e-16 
  224       7.707314926793e-10       1.446699561081e-13       3.503654453783e-12       0.000000000000e+00       9.564038313715e-13       2.543505718262e-13       1.651298720688e-16 
  225       7.700729543997e-10       1.496222164000e-13       3.732944350376e-12       0.000000000000e+00       9.434215787804e-13       2.512788549474e-13       2.050529163366e-16 
  226       7.693276741367e-10       1.548302818232e-13       3.962996974856e-12       0.000000000000e+00       9.306449658255e-13       2.482289311454e-13       2.447998112236e-16 
  227       7.684959275861e-10       1.602972948851e-13       4.193727614534e-12       0.000000000000e+00       9.180741316173e-13       2.452014857512e-13       2.843569402430e-16 
  228       7.675780197821e-10       1.660263638097e-13       4.425049780369e-12       0.000000000000e+00       9.057089235083e-13       2.421971756041e-13       3.237106550070e-16 
  229       7.665742853761e-10       1.720205616870e-13       4.656875194919e-12       0.000000000000e+00       8.935488924826e-13       2.392166284661e-13       3.628472770994e-16 
  230       7.654850889154e-10       1.782829256223e-13       4.889113780292e-12       0.000000000000e+00       8.815932885457e-13       2.362604424355e-13       4.017530999471e-16 
  231       7.643108251223e-10       1.848164558864e-13       5.121673646097e-12       0.000000000000e+00       8.698410561136e-13       2.333291853614e-13       4.404143906923e-16 
  232       7.630519191726e-10       1.916241150651e-13       5.354461077395e-12       0.000000000000e+00       8.582908294024e-13       2.304233942571e-13       4.788173920642e-16 
  233       7.617088269746e-10       1.987088272084e-13       5.587380522652e-12       0.000000000000e+00       8.469409278182e-13       2.275435747144e-13       5.169483242510e-16 
  234       7.602820354479e-10       2.060734769807e-13       5.820334581690e-12       0.000000000000e+00       8.357893513461e-13       2.246902003175e-13       5.547933867717e-16 
  235       7.587720628021e-10       2.137209088101e-13       6.053223993634e-12       0.000000000000e+00       8.248337759400e-13       2.218637120572e-13       5.923387603485e-16 
  236       7.571794588157e-10       2.216539260378e-13       6.285947624868e-12       0.000000000000e+00       8.140715489121e-13       2.190645177445e-13       6.295706087780e-16 
  237       7.555048051150e-10       2.298752900686e-13       6.518402456986e-12       0.000000000000e+00       8.034996843222e-13       2.162929914247e-13       6.664750808038e-16 
  238       7.537487154526e-10       2.383877195194e-13       6.750483574739e-12       0.000000000000e+00       7.931148583676e-13       2.135494727916e-13       7.030383119878e-16 
  239       7.519118359866e-10       2.471938893696e-13       6.982084153991e-12       0.000000000000e+00       7.829134047724e-13       2.108342666011e-13       7.392464265828e-16 
  240       7.499948455592e-10       2.562964301107e-13       7.213095449668e-12       0.000000000000e+00       7.728913101767e-13       2.081476420857e-13       7.750855394038e-16 
  241       7.479984559755e-10       2.656979268953e-13       7.443406783710e-12       0.000000000000e+00       7.630442095267e-13       2.054898323679e-13       8.105417577003e-16 
  242       7.459234122823e-10       2.754009186876e-13       7.672905533018e-12       0.000000000000e+00       7.533673814640e-13       2.028610338747e-13       8.456011830281e-16 
  243       7.437704930471e-10       2.854078974122e-13       7.901477117414e-12       0.000000000000e+00       7.438557437147e-13       2.002614057509e-13       8.802499131212e-16 
  244       7.415405106367e-10       2.957213071046e-13       8.129004987584e-12       0.000000000000e+00       7.345038484797e-13       1.976910692741e-13       9.144740437637e-16 
  245       7.392343114961e-10       3.063435430598e-13       8.355370613032e-12       0.000000000000e+00       7.253058778235e-13       1.951501072676e-13       9.482596706620e-16 
  246       7.368527764274e-10       3.172769509828e-13       8.580453470034e-12       0.000000000000e+00       7.162556390640e-13       1.926385635151e-13       9.815928913163e-16 
  247       7.343968208683e-10       3.285238261380e-13       8.804131029582e-12       0.000000000000e+00       7.073465601621e-13       1.901564421743e-13       1.014459806893e-15 
  248       7.318673951713e-10       3.400864124984e-13       9.026278745346e-12       0.000000000000e+00       6.985716851111e-13       1.877037071913e-13       1.046846524096e-15 
  249       7.292654848822e-10       3.519669018959e-13       9.246770041614e-12       0.000000000000e+00       6.899236693262e-13       1.852802817139e-13       1.078739157038e-15 
