# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1558       6.074147096128e-11       2.736322479456e-12      -2.262132601407e-13       8.761396108314e-15       9.062997082018e-16       1.698899709545e-16       4.514912796228e-17 
 1559       6.046711305835e-11       2.743076752844e-12      -2.718825594690e-13       8.750980737359e-15       9.038898709492e-16       1.675503620891e-16       4.523700680047e-17 
 1560       6.019739593291e-11       2.749542314398e-12      -3.180882066216e-13       8.740608493118e-15       9.014876150127e-16       1.652063900928e-16       4.531950645927e-17 
 1561       5.993231114602e-11       2.755718658881e-12      -3.648085220889e-13       8.730279912751e-15       8.990929197690e-16       1.628587383957e-16       4.539665302376e-17 
 1562       5.967185013873e-11       2.761605282849e-12      -4.120217084768e-13       8.719995535094e-15       8.967057642979e-16       1.605080939322e-16       4.546847279353e-17 
 1563       5.941600423181e-11       2.767201684658e-12      -4.597058503146e-13       8.709755900658e-15       8.943261273816e-16       1.581551471470e-16       4.553499228308e-17 
 1564       5.916476462557e-11       2.772507364469e-12      -5.078389138630e-13       8.699561551633e-15       8.919539875037e-16       1.558005920000e-16       4.559623822218e-17 
 1565       5.891812239954e-11       2.777521824251e-12      -5.563987469223e-13       8.689413031888e-15       8.895893228491e-16       1.534451259727e-16       4.565223755628e-17 
 1566       5.867606851231e-11       2.782244567790e-12      -6.053630786403e-13       8.679310886976e-15       8.872321113031e-16       1.510894500731e-16       4.570301744690e-17 
 1567       5.843859380128e-11       2.786675100693e-12      -6.547095193202e-13       8.669255664131e-15       8.848823304511e-16       1.487342688417e-16       4.574860527199e-17 
 1568       5.820568898238e-11       2.790812930389e-12      -7.044155602288e-13       8.659247912276e-15       8.825399575775e-16       1.463802903570e-16       4.578902862635e-17 
 1569       5.797734464989e-11       2.794657566141e-12      -7.544585734045e-13       8.649288182020e-15       8.802049696656e-16       1.440282262410e-16       4.582431532197e-17 
 1570       5.775355127617e-11       2.798208519047e-12      -8.048158114651e-13       8.639377025662e-15       8.778773433967e-16       1.416787916648e-16       4.585449338848e-17 
 1571       5.753429921144e-11       2.801465302045e-12      -8.554644074161e-13       8.629514997195e-15       8.755570551497e-16       1.393327053545e-16       4.587959107348e-17 
 1572       5.731957868354e-11       2.804427429922e-12      -9.063813744586e-13       8.619702652302e-15       8.732440810002e-16       1.369906895962e-16       4.589963684296e-17 
 1573       5.710937979770e-11       2.807094419314e-12      -9.575436057972e-13       8.609940548366e-15       8.709383967203e-16       1.346534702423e-16       4.591465938167e-17 
 1574       5.690369253629e-11       2.809465788716e-12      -1.008927874448e-12       8.600229244464e-15       8.686399777777e-16       1.323217767164e-16       4.592468759353e-17 
 1575       5.670250675859e-11       2.811541058485e-12      -1.060510833047e-12       8.590569301375e-15       8.663487993351e-16       1.299963420194e-16       4.592975060197e-17 
 1576       5.650581220057e-11       2.813319750842e-12      -1.112269013658e-12       8.580961281579e-15       8.640648362497e-16       1.276779027349e-16       4.592987775036e-17 
 1577       5.631359847464e-11       2.814801389886e-12      -1.164178827580e-12       8.571405749259e-15       8.617880630727e-16       1.253671990348e-16       4.592509860239e-17 
 1578       5.612585506942e-11       2.815985501590e-12      -1.216216565155e-12       8.561903270304e-15       8.595184540485e-16       1.230649746848e-16       4.591544294244e-17 
 1579       5.594257134948e-11       2.816871613811e-12      -1.268358395579e-12       8.552454412312e-15       8.572559831142e-16       1.207719770504e-16       4.590094077599e-17 
 1580       5.576373655517e-11       2.817459256295e-12      -1.320580366705e-12       8.543059744587e-15       8.550006238989e-16       1.184889571017e-16       4.588162232997e-17 
 1581       5.558933980231e-11       2.817747960680e-12      -1.372858404855e-12       8.533719838148e-15       8.527523497232e-16       1.162166694199e-16       4.585751805318e-17 
 1582       5.541937008197e-11       2.817737260505e-12      -1.425168314628e-12       8.524435265725e-15       8.505111335987e-16       1.139558722023e-16       4.582865861668e-17 
 1583       5.525381626030e-11       2.817426691211e-12      -1.477485778704e-12       8.515206601765e-15       8.482769482271e-16       1.117073272681e-16       4.579507491413e-17 
 1584       5.509266707820e-11       2.816815790149e-12      -1.529786357656e-12       8.506034422430e-15       8.460497659999e-16       1.094718000638e-16       4.575679806225e-17 
 1585       5.493591115116e-11       2.815904096585e-12      -1.582045489758e-12       8.496919305604e-15       8.438295589976e-16       1.072500596693e-16       4.571385940113e-17 
 1586       5.478353696897e-11       2.814691151705e-12      -1.634238490789e-12       8.487861830891e-15       8.416162989891e-16       1.050428788027e-16       4.566629049467e-17 
 1587       5.463553289551e-11       2.813176498617e-12      -1.686340553847e-12       8.478862579618e-15       8.394099574312e-16       1.028510338267e-16       4.561412313094e-17 
 1588       5.449188716855e-11       2.811359682362e-12      -1.738326749152e-12       8.469922134836e-15       8.372105054681e-16       1.006753047536e-16       4.555738932260e-17 
 1589       5.435258789942e-11       2.809240249916e-12      -1.790172023856e-12       8.461041081326e-15       8.350179139306e-16       9.851647525127e-17       4.549612130723e-17 
 1590       5.421762307288e-11       2.806817750195e-12      -1.841851201850e-12       8.452220005596e-15       8.328321533353e-16       9.637533264848e-17       4.543035154777e-17 
 1591       5.408698054682e-11       2.804091734062e-12      -1.893338983575e-12       8.443459495884e-15       8.306531938846e-16       9.425266794066e-17       4.536011273288e-17 
 1592       5.396064805203e-11       2.801061754329e-12      -1.944609945826e-12       8.434760142164e-15       8.284810054655e-16       9.214927579543e-17       4.528543777733e-17 
 1593       5.383861319200e-11       2.797727365766e-12      -1.995638541563e-12       8.426122536143e-15       8.263155576496e-16       9.006595455817e-17       4.520635982240e-17 
 1594       5.372086344263e-11       2.794088125105e-12      -2.046399099716e-12       8.417547271265e-15       8.241568196917e-16       8.800350625769e-17       4.512291223623e-17 
 1595       5.360738615205e-11       2.790143591042e-12      -2.096865824998e-12       8.409034942712e-15       8.220047605299e-16       8.596273661174e-17       4.503512861426e-17 
 1596       5.349816854035e-11       2.785893324248e-12      -2.147012797707e-12       8.400586147409e-15       8.198593487849e-16       8.394445503264e-17       4.494304277958e-17 
 1597       5.339319060846e-11       2.781337542345e-12      -2.196816158584e-12       8.392201320678e-15       8.177205552222e-16       8.194937056977e-17       4.484668883836e-17 
 1598       5.329240379418e-11       2.776479091403e-12      -2.246260685646e-12       8.383880244571e-15       8.155883601672e-16       7.997777868324e-17       4.474610134590e-17 
 1599       5.319575212015e-11       2.771321492514e-12      -2.295333277215e-12       8.375622535037e-15       8.134627461571e-16       7.802987161210e-17       4.464131514289e-17 
 1600       5.310317926645e-11       2.765868288490e-12      -2.344020772251e-12       8.367427804855e-15       8.113436954833e-16       7.610584217770e-17       4.453236530087e-17 
 1601       5.301462857003e-11       2.760123043904e-12      -2.392309950265e-12       8.359295663628e-15       8.092311901911e-16       7.420588378443e-17       4.441928712263e-17 
 1602       5.293004302412e-11       2.754089345124e-12      -2.440187531225e-12       8.351225717772e-15       8.071252120788e-16       7.233019042042e-17       4.430211614262e-17 
 1603       5.284936527771e-11       2.747770800345e-12      -2.487640175471e-12       8.343217570518e-15       8.050257426979e-16       7.047895665822e-17       4.418088812730e-17 
 1604       5.277253763492e-11       2.741171039631e-12      -2.534654483624e-12       8.335270821899e-15       8.029327633519e-16       6.865237765550e-17       4.405563907557e-17 
 1605       5.269950205447e-11       2.734293714948e-12      -2.581216996498e-12       8.327385068750e-15       8.008462550961e-16       6.685064915576e-17       4.392640521912e-17 
 1606       5.263020014909e-11       2.727142500199e-12      -2.627314195010e-12       8.319559904700e-15       7.987661987373e-16       6.507396748903e-17       4.379322302285e-17 
 1607       5.256457318500e-11       2.719721091263e-12      -2.672932500088e-12       8.311794920165e-15       7.966925748330e-16       6.332252957256e-17       4.365612918526e-17 
 1608       5.250256208125e-11       2.712033206029e-12      -2.718058272588e-12       8.304089702345e-15       7.946253636911e-16       6.159653291153e-17       4.351516063880e-17 
 1609       5.244410740925e-11       2.704082584433e-12      -2.762677813199e-12       8.296443835216e-15       7.925645453693e-16       5.989617559974e-17       4.337035455030e-17 
 1610       5.238914939213e-11       2.695872988492e-12      -2.806777362355e-12       8.288856899524e-15       7.905100996750e-16       5.822165632031e-17       4.322174832136e-17 
 1611       5.233762790421e-11       2.687408202342e-12      -2.850343100150e-12       8.281328472783e-15       7.884620061640e-16       5.657317434638e-17       4.306937958871e-17 
 1612       5.228948247040e-11       2.678692032276e-12      -2.893361146242e-12       8.273858129264e-15       7.864202441410e-16       5.495092954183e-17       4.291328622461e-17 
 1613       5.224465226568e-11       2.669728306774e-12      -2.935817559768e-12       8.266445439993e-15       7.843847926582e-16       5.335512236195e-17       4.275350633726e-17 
 1614       5.220307611447e-11       2.660520876545e-12      -2.977698339256e-12       8.259089972746e-15       7.823556305156e-16       5.178595385414e-17       4.259007827115e-17 
 1615       5.216469249012e-11       2.651073614561e-12      -3.018989422532e-12       8.251791292039e-15       7.803327362598e-16       5.024362565863e-17       4.242304060751e-17 
 1616       5.212943951427e-11       2.641390416091e-12      -3.059676686632e-12       8.244548959125e-15       7.783160881843e-16       4.872834000917e-17       4.225243216461e-17 
 1617       5.209725495638e-11       2.631475198740e-12      -3.099745947714e-12       8.237362531990e-15       7.763056643281e-16       4.724029973373e-17       4.207829199825e-17 
 1618       5.206807623305e-11       2.621331902482e-12      -3.139182960968e-12       8.230231565342e-15       7.743014424761e-16       4.577970825520e-17       4.190065940207e-17 
 1619       5.204184040755e-11       2.610964489701e-12      -3.177973420526e-12       8.223155610612e-15       7.723034001581e-16       4.434676959208e-17       4.171957390797e-17 
 1620       5.201848418918e-11       2.600376945221e-12      -3.216102959375e-12       8.216134215944e-15       7.703115146482e-16       4.294168835919e-17       4.153507528652e-17 
 1621       5.199794393274e-11       2.589573276346e-12      -3.253557149264e-12       8.209166926188e-15       7.683257629649e-16       4.156466976837e-17       4.134720354730e-17 
 1622       5.198015563794e-11       2.578557512894e-12      -3.290321500620e-12       8.202253282899e-15       7.663461218699e-16       4.021591962917e-17       4.115599893935e-17 
 1623       5.196505494886e-11       2.567333707236e-12      -3.326381462452e-12       8.195392824327e-15       7.643725678683e-16       3.889564434955e-17       4.096150195148e-17 
 1624       5.195257715334e-11       2.555905934329e-12      -3.361722422270e-12       8.188585085415e-15       7.624050772075e-16       3.760405093660e-17       4.076375331276e-17 
 1625       5.194265718244e-11       2.544278291751e-12      -3.396329705987e-12       8.181829597789e-15       7.604436258771e-16       3.634134699722e-17       4.056279399280e-17 
